customer_id,name,first_name,last_name,email,phone_number,address,state_code,country_code,registration_date,loyalty_status,customer_tier,order_id,order_date,order_amount,order_status,product_category
555,Herbert Arnold,Herbert,Arnold,ukeller@example.org,+1- 869-526-5285,"6527 Dyer Courts Apt. 607, Port Wesleyville, AR 34323",AR,US,2024-12-26,Gold,2,d7befaa2-4896-43ff-9def-c74b53d59436,2024-06-05 00:00:00,201.6,Cancelled,Books
555,Herbert Arnold,Herbert,Arnold,ukeller@example.org,+1- 869-526-5285,"6527 Dyer Courts Apt. 607, Port Wesleyville, AR 34323",AR,US,2024-12-26,Gold,2,f5748878-28c6-4bb6-bf56-38eaa0198b27,2024-07-04 00:00:00,170.53,Cancelled,Electronics
556,Jorge Suarez,Jorge,Suarez,anitaarmstrong@example.com,+1- 481-402-9799,"937 Obrien Prairie, Reyesville, MH 59603",MH,US,2024-06-24,Bronze,0,20eacc66-b876-48ec-af85-cee31ef79eb8,2023-02-14 00:00:00,446.22,Completed,Electronics
556,Jorge Suarez,Jorge,Suarez,anitaarmstrong@example.com,+1- 481-402-9799,"937 Obrien Prairie, Reyesville, MH 59603",MH,US,2024-06-24,Bronze,0,8d069ec2-48a6-40f5-8a18-9235b2a32163,2023-08-15 00:00:00,183.5,Pending,Home & Garden
557,Amy Zuniga,Amy,Zuniga,sean11@example.net,+1- 708-233-6454,"86983 Justin Prairie Suite 442, South Johnchester, NJ 24402",NJ,US,2023-09-29,Gold,2,29d7ac71-21f5-4e17-b132-36606fa7f3a9,2024-06-23 00:00:00,894.57,Completed,Toys
557,Amy Zuniga,Amy,Zuniga,sean11@example.net,+1- 708-233-6454,"86983 Justin Prairie Suite 442, South Johnchester, NJ 24402",NJ,US,2023-09-29,Gold,2,f4cf363d-cf83-4c46-982c-d9d5547ae5d6,2024-09-15 00:00:00,838.34,Completed,Books
557,Amy Zuniga,Amy,Zuniga,sean11@example.net,+1- 708-233-6454,"86983 Justin Prairie Suite 442, South Johnchester, NJ 24402",NJ,US,2023-09-29,Gold,2,0f138ec3-3b3b-48f3-ab52-d4b4ee0fd911,2024-12-18 00:00:00,882.97,Pending,Books
558,Mike Smith,Mike,Smith,justin24@example.com,+1- 827-393-8347,"5221 Larry Isle Apt. 422, Alejandrobury, SD 00585",SD,US,2025-04-24,Bronze,0,77dfdd69-a4e3-4225-8cb4-3c24917c85fa,2024-03-17 00:00:00,192.53,Completed,Toys
558,Mike Smith,Mike,Smith,justin24@example.com,+1- 827-393-8347,"5221 Larry Isle Apt. 422, Alejandrobury, SD 00585",SD,US,2025-04-24,Bronze,0,cb653484-7bcf-46dc-9541-121a858954cc,2023-12-23 00:00:00,958.0,Pending,Books
559,Dylan Nguyen,Dylan,Nguyen,xmcfarland@example.net,+1- 635-920-7996,"6930 Michael Flat, Blackview, VI 13862",VI,US,2024-04-07,Gold,2,7fef9387-c198-43c0-b2d9-663bd6648411,2024-08-05 00:00:00,358.97,Cancelled,Books
559,Dylan Nguyen,Dylan,Nguyen,xmcfarland@example.net,+1- 635-920-7996,"6930 Michael Flat, Blackview, VI 13862",VI,US,2024-04-07,Gold,2,894fc56f-756b-4629-90f6-3b9969512b8f,2024-08-29 00:00:00,203.94,Pending,Toys
560,Catherine Delgado,Catherine,Delgado,eroberts@example.com,+1- 347-776-1570,"529 Matthew Plain Apt. 562, East Andrew, SC 64468",SC,US,2023-08-24,Gold,2,4f5e3638-b542-4fc0-83c2-cbe9f829c785,2023-04-25 00:00:00,155.48,Cancelled,Toys
560,Catherine Delgado,Catherine,Delgado,eroberts@example.com,+1- 347-776-1570,"529 Matthew Plain Apt. 562, East Andrew, SC 64468",SC,US,2023-08-24,Gold,2,510f5478-a609-45fd-90c7-9fd2aac3ae65,2024-08-17 00:00:00,315.76,Pending,Electronics
560,Catherine Delgado,Catherine,Delgado,eroberts@example.com,+1- 347-776-1570,"529 Matthew Plain Apt. 562, East Andrew, SC 64468",SC,US,2023-08-24,Gold,2,b7105cf8-f09e-44c7-a7fd-ed28d9c7d1c7,2023-08-21 00:00:00,578.86,Cancelled,Toys
561,Cynthia Jacobs,Cynthia,Jacobs,jessica52@example.com,+1- 850-503-4234,"947 Silva Heights, New Kevin, WV 99408",WV,US,2025-02-11,Silver,1,,,,,
562,Kelli Gray,Kelli,Gray,michelestewart@example.com,+1- 594-315-5541,"8398 Paul Brooks Apt. 056, Colemanmouth, WY 67376",WY,US,2024-09-15,Silver,1,9307111a-2a89-4953-8b70-cde8e25332ea,2024-07-31 00:00:00,274.66,Completed,Home & Garden
563,Wanda Dalton,Wanda,Dalton,max85@example.net,+1- 567-375-7173,"44508 Sean Canyon Apt. 065, Veronicashire, AL 22441",AL,US,2024-03-28,Bronze,0,0a32aeca-42ea-4ed7-91de-233e3e4b4a2b,2024-03-28 00:00:00,519.09,Cancelled,Toys
564,Brandon Brown,Brandon,Brown,richardsrobert@example.org,+1- 400-678-9258,"USNV Dunn, FPO AE 71462",AE,US,2025-04-12,Bronze,0,15675e12-bdb5-4494-a9ac-61de755030e8,2024-04-23 00:00:00,264.04,Pending,Electronics
565,Erin Lee,Erin,Lee,egarcia@example.net,+1- 265-855-1966,"7455 Roy Ways, Juliestad, NC 50525",NC,US,2023-10-17,Silver,1,2b6ff81c-5d9f-43bf-9d2a-b81c0ba1bc4b,2024-10-31 00:00:00,532.42,Completed,Home & Garden
566,Jerry Flores,Jerry,Flores,christopher84@example.com,+1- 130-167-4974,"1256 Hughes Courts, East Danielberg, ND 81265",ND,US,2024-02-08,Bronze,0,c3beaeba-7ee4-4a70-af5a-1ed06e954e5e,2024-11-02 00:00:00,837.35,Cancelled,Home & Garden
567,Eddie Velez,Eddie,Velez,xmeadows@example.com,+1- 781-359-5182,"59479 Fisher Ferry Apt. 868, Port Alexander, AR 10850",AR,US,2024-05-20,Bronze,0,847dc589-a877-47b1-b3c2-9c72959f813c,2023-07-06 00:00:00,951.24,Completed,Home & Garden
567,Eddie Velez,Eddie,Velez,xmeadows@example.com,+1- 781-359-5182,"59479 Fisher Ferry Apt. 868, Port Alexander, AR 10850",AR,US,2024-05-20,Bronze,0,ab953b67-7d6f-4f4d-b38d-84aee7b72b1e,2024-02-25 00:00:00,155.81,Completed,Electronics
568,Erin Richard,Erin,Richard,juliagardner@example.net,+1- 768-837-5244,"0505 Robert Greens, Port Heatherstad, KY 47124",KY,US,2024-11-13,Bronze,0,,,,,
569,Marvin Bender,Marvin,Bender,coopersandra@example.org,+1- 633-438-4664,"1978 Amy Lodge Apt. 875, Ryanstad, MP 07816",MP,US,2025-03-17,Silver,1,7cdb0407-48d9-4c19-bd0d-0e340ab4f8ed,2023-09-12 00:00:00,467.26,Cancelled,Toys
570,Mindy Smith,Mindy,Smith,alexisvega@example.net,+1- 795-779-9364,"06942 Anthony Islands, South Miguel, VA 65795",VA,US,2024-01-23,Silver,1,0db30e62-2d00-4773-b5e5-71d1e65ca028,2024-03-28 00:00:00,349.44,Pending,Books
571,Rebekah Gill,Rebekah,Gill,rodriguezmatthew@example.com,+1- 127-940-4113,"98314 Kristin Plains, Normanton, CA 66903",CA,US,2024-12-19,Bronze,0,54772f79-059a-467f-9230-4a17f99b6b80,2023-12-18 00:00:00,593.21,Pending,Home & Garden
571,Rebekah Gill,Rebekah,Gill,rodriguezmatthew@example.com,+1- 127-940-4113,"98314 Kristin Plains, Normanton, CA 66903",CA,US,2024-12-19,Bronze,0,2cf83e92-73ab-424e-ba0a-1670e1429e5c,2024-09-01 00:00:00,511.26,Cancelled,Electronics
571,Rebekah Gill,Rebekah,Gill,rodriguezmatthew@example.com,+1- 127-940-4113,"98314 Kristin Plains, Normanton, CA 66903",CA,US,2024-12-19,Bronze,0,4f4b0e2f-ad74-421a-b3f9-91005864f20c,2023-08-31 00:00:00,511.81,Completed,Home & Garden
572,Ms. Stephanie Rodriguez MD,Ms.,Stephanie Rodriguez MD,ms._stephanie_rodriguez_md@email.com,+1- 916-468-9017,"11787 Catherine Divide, Russellmouth, CO 67747",CO,US,2024-07-26,Bronze,0,71446144-69a7-46f3-8945-009569f0a597,2024-10-11 00:00:00,362.15,Completed,Books
572,Ms. Stephanie Rodriguez MD,Ms.,Stephanie Rodriguez MD,ms._stephanie_rodriguez_md@email.com,+1- 916-468-9017,"11787 Catherine Divide, Russellmouth, CO 67747",CO,US,2024-07-26,Bronze,0,4098e9dd-428b-4462-801a-3d2265678222,2023-01-05 00:00:00,329.1,Cancelled,Toys
573, Philip Wood,,Philip Wood,jerry88@example.com,+1- 753-674-2530,"06774 Jordan Course Apt. 331, West Melissaberg, LA 24075",LA,US,2023-11-12,Silver,1,,,,,
574,Samuel Martinez,Samuel,Martinez,kelly59@example.org,+1- 759-311-8850,"81258 Brock Lakes Apt. 336, Stephentown, VI 45973",VI,US,2024-03-28,Bronze,0,53d18ecd-2ab4-494a-a3e4-d19d580a5d19,2023-11-20 00:00:00,262.35,Completed,Electronics
575,Logan Obrien,Logan,Obrien,jason40@example.org,+1- 707-911-5539,"31096 Jasmine Branch Suite 696, Gibsonville, ND 32488",ND,US,2023-08-24,Gold,2,fd08deee-8b64-4b18-b61e-ab0cc120a6c5,2023-03-10 00:00:00,233.6,Pending,Clothing
576,Melissa Lopez,Melissa,Lopez,yvette60@example.net,+1- 775-665-7044,"91286 Heather Springs Suite 814, North Rebecca, MA 58867",MA,US,2024-10-15,Silver,1,cf476d3f-371e-4b40-a53e-680a35d46350,2023-05-04 00:00:00,610.25,Completed,Electronics
576,Melissa Lopez,Melissa,Lopez,yvette60@example.net,+1- 775-665-7044,"91286 Heather Springs Suite 814, North Rebecca, MA 58867",MA,US,2024-10-15,Silver,1,07c43b53-29ae-4daf-80db-697727798d16,2023-11-09 00:00:00,596.66,Completed,Toys
577,Anthony Wilson,Anthony,Wilson,kferguson@example.com,+1- 719-527-2831,"347 Jones Island Apt. 605, New Danielmouth, MN 84118",MN,US,2024-07-25,Silver,1,492e4392-4273-4b29-a975-5c92653d219b,2024-07-04 00:00:00,302.42,Pending,Clothing
577,Anthony Wilson,Anthony,Wilson,kferguson@example.com,+1- 719-527-2831,"347 Jones Island Apt. 605, New Danielmouth, MN 84118",MN,US,2024-07-25,Silver,1,88aaff7c-ed04-4c24-98ce-28cd4f561f5f,2024-02-18 00:00:00,84.37,Pending,Toys
577,Anthony Wilson,Anthony,Wilson,kferguson@example.com,+1- 719-527-2831,"347 Jones Island Apt. 605, New Danielmouth, MN 84118",MN,US,2024-07-25,Silver,1,df254ca1-b643-47d2-9a3b-e90beba789bb,2024-06-03 00:00:00,227.44,Pending,Toys
577,Anthony Wilson,Anthony,Wilson,kferguson@example.com,+1- 719-527-2831,"347 Jones Island Apt. 605, New Danielmouth, MN 84118",MN,US,2024-07-25,Silver,1,01e1dc22-10d2-49dd-af26-e9f1ad2833b7,2023-03-17 00:00:00,212.74,Cancelled,Home & Garden
577,Anthony Wilson,Anthony,Wilson,kferguson@example.com,+1- 719-527-2831,"347 Jones Island Apt. 605, New Danielmouth, MN 84118",MN,US,2024-07-25,Silver,1,bd8b0eab-4a05-4f2b-90be-6defb7ef5e2d,2023-08-20 00:00:00,719.34,Cancelled,Books
577,Anthony Wilson,Anthony,Wilson,kferguson@example.com,+1- 719-527-2831,"347 Jones Island Apt. 605, New Danielmouth, MN 84118",MN,US,2024-07-25,Silver,1,93db5513-7c82-41ae-92bb-1b86247d79f8,2024-07-31 00:00:00,299.12,Completed,Home & Garden
578,Aaron Tanner,Aaron,Tanner,aaron22@example.org,+1- 463-690-8197,"568 Abbott Ridges Suite 018, Lake Waltershire, AR 56970",AR,US,2023-07-31,Gold,2,,,,,
579,Kristi Smith,Kristi,Smith,sandramaxwell@example.net,+1- 219-658-8084,"17984 Avila Creek Apt. 132, Wilsonhaven, FL 72820",FL,US,2025-05-29,Silver,1,a196197d-7f27-43d0-958a-2375b33b2271,2023-08-17 00:00:00,380.25,Cancelled,Clothing
580,Brandi Young,Brandi,Young,williamszachary@example.net,+1- 403-444-9377,"091 Wilson Corner, Dudleyville, VT 64278",VT,US,2024-07-30,Silver,1,3d0cb1ff-c135-4ed8-bcc3-32fa4b90daa9,2024-08-21 00:00:00,402.72,Completed,Home & Garden
581,Bernard Morse,Bernard,Morse,tfoster@example.com,+1- 786-539-5685,"6393 Black Mission Suite 619, Port Jasmine, MI 66324",MI,US,2024-03-17,Bronze,0,e2526fd4-f6bf-4642-926d-c753a288c140,2023-08-03 00:00:00,748.19,Cancelled,Books
581,Bernard Morse,Bernard,Morse,tfoster@example.com,+1- 786-539-5685,"6393 Black Mission Suite 619, Port Jasmine, MI 66324",MI,US,2024-03-17,Bronze,0,b5a6aaf0-89d0-4b79-b166-d0b9d4a73ab7,2024-07-18 00:00:00,892.19,Pending,Home & Garden
582,Kathy Cohen,Kathy,Cohen,bradley07@example.com,+1- 685-360-1930,"USNV Rice, FPO AA 90752",AA,US,2025-01-21,Bronze,0,2fe99f23-13c0-45ca-9d02-f8a44938e94f,2024-05-23 00:00:00,759.07,Cancelled,Toys
582,Kathy Cohen,Kathy,Cohen,bradley07@example.com,+1- 685-360-1930,"USNV Rice, FPO AA 90752",AA,US,2025-01-21,Bronze,0,0b42f09c-5677-4659-9164-1ac58f07ae44,2023-07-03 00:00:00,653.84,Completed,Home & Garden
582,Kathy Cohen,Kathy,Cohen,bradley07@example.com,+1- 685-360-1930,"USNV Rice, FPO AA 90752",AA,US,2025-01-21,Bronze,0,4e458018-5965-4e02-b3b2-c0f86b3c7dce,2024-01-06 00:00:00,838.08,Completed,Home & Garden
583,Shawn Edwards,Shawn,Edwards,patriciabarnett@example.net,+1- 606-368-1853,"84333 Alexis Extension, New Patriciaberg, ME 57835",ME,US,2025-04-17,Gold,2,,,,,
584,Steve Alvarado,Steve,Alvarado,greenjessica@example.com,+1- 219-750-8292,"4197 Camacho Row Suite 820, Coreymouth, MS 33570",MS,US,2025-02-26,Gold,2,cdcea314-e69f-4dd9-9684-cc74162c2650,2024-10-01 00:00:00,542.36,Cancelled,Clothing
584,Steve Alvarado,Steve,Alvarado,greenjessica@example.com,+1- 219-750-8292,"4197 Camacho Row Suite 820, Coreymouth, MS 33570",MS,US,2025-02-26,Gold,2,8c665628-8ba5-4a5e-96d5-841720e7ad42,2024-12-20 00:00:00,560.63,Cancelled,Home & Garden
584,Steve Alvarado,Steve,Alvarado,greenjessica@example.com,+1- 219-750-8292,"4197 Camacho Row Suite 820, Coreymouth, MS 33570",MS,US,2025-02-26,Gold,2,b1813ada-9541-4460-a19b-e074134ad54e,2023-08-11 00:00:00,957.61,Pending,Books
584,Steve Alvarado,Steve,Alvarado,greenjessica@example.com,+1- 219-750-8292,"4197 Camacho Row Suite 820, Coreymouth, MS 33570",MS,US,2025-02-26,Gold,2,7b52dcba-5ad4-45c9-a1ba-265a272c26e5,2024-02-29 00:00:00,502.32,Cancelled,Home & Garden
585,Mark Rocha,Mark,Rocha,sarahjones@example.org,+1- 590-882-4222,"5947 Johnson Trafficway Apt. 151, Ayersfurt, IA 68097",IA,US,2024-11-28,Gold,2,23ec3495-a635-401e-8480-0cc45315d24c,2024-08-17 00:00:00,119.37,Completed,Toys
585,Mark Rocha,Mark,Rocha,sarahjones@example.org,+1- 590-882-4222,"5947 Johnson Trafficway Apt. 151, Ayersfurt, IA 68097",IA,US,2024-11-28,Gold,2,36c9b328-1b67-45c6-b255-a8097329971f,2023-05-12 00:00:00,192.56,Pending,Home & Garden
586,Tony Hurley,Tony,Hurley,jenniferhernandez@example.org,+1- 618-661-3532,"806 Troy Center Apt. 284, Kirstenhaven, SC 85229",SC,US,2023-11-22,Gold,2,8ca8805c-c79b-4e23-8352-3b35888b579d,2023-11-12 00:00:00,293.07,Cancelled,Clothing
586,Tony Hurley,Tony,Hurley,jenniferhernandez@example.org,+1- 618-661-3532,"806 Troy Center Apt. 284, Kirstenhaven, SC 85229",SC,US,2023-11-22,Gold,2,90617891-7883-49a1-855f-6763375c2f26,2024-02-29 00:00:00,653.2,Completed,Toys
586,Tony Hurley,Tony,Hurley,jenniferhernandez@example.org,+1- 618-661-3532,"806 Troy Center Apt. 284, Kirstenhaven, SC 85229",SC,US,2023-11-22,Gold,2,08b0eebb-f244-4618-ab82-f3b63e8d16d5,2023-10-01 00:00:00,337.55,Completed,Home & Garden
586,Tony Hurley,Tony,Hurley,jenniferhernandez@example.org,+1- 618-661-3532,"806 Troy Center Apt. 284, Kirstenhaven, SC 85229",SC,US,2023-11-22,Gold,2,08232180-8a94-4089-8470-9cd3d88219f5,2023-01-22 00:00:00,518.26,Pending,Books
587,Brett Rollins,Brett,Rollins,paulmunoz@example.net,+1- 543-449-6113,"46659 Travis Drives, Barkerborough, NV 44463",NV,US,2023-12-16,Silver,1,eaaf55f8-ef26-4c16-acdc-564eea514bb5,2023-07-31 00:00:00,919.65,Pending,Electronics
587,Brett Rollins,Brett,Rollins,paulmunoz@example.net,+1- 543-449-6113,"46659 Travis Drives, Barkerborough, NV 44463",NV,US,2023-12-16,Silver,1,b0e4ce36-aae0-41c7-8d1d-ec7c44d9a1d6,2023-01-18 00:00:00,326.58,Completed,Toys
587,Brett Rollins,Brett,Rollins,paulmunoz@example.net,+1- 543-449-6113,"46659 Travis Drives, Barkerborough, NV 44463",NV,US,2023-12-16,Silver,1,40b479fe-a561-4b48-9d89-8875e940ba56,2024-06-22 00:00:00,147.04,Cancelled,Clothing
588,Joshua Weber,Joshua,Weber,wparker@example.com,+1- 628-254-7888,"565 Johnson Walk Suite 272, New Jamiefurt, NY 32279",NY,US,2023-08-21,Gold,2,b54210a2-5728-4b66-9bc3-48f3a81a8be1,2023-12-12 00:00:00,140.87,Cancelled,Toys
589,Ashley Perkins MD,Ashley,Perkins MD,james89@example.org,+1- 347-119-5939,"8156 Bruce Lakes Apt. 367, Michaelshire, IN 08733",IN,US,2025-01-18,Silver,1,de978fc7-fc99-4f12-a1b2-24a5309cb191,2024-03-04 00:00:00,409.79,Completed,Books
589,Ashley Perkins MD,Ashley,Perkins MD,james89@example.org,+1- 347-119-5939,"8156 Bruce Lakes Apt. 367, Michaelshire, IN 08733",IN,US,2025-01-18,Silver,1,1c775544-d0e0-4579-8e6d-8bd0c7af6266,2024-03-15 00:00:00,55.83,Cancelled,Clothing
589,Ashley Perkins MD,Ashley,Perkins MD,james89@example.org,+1- 347-119-5939,"8156 Bruce Lakes Apt. 367, Michaelshire, IN 08733",IN,US,2025-01-18,Silver,1,55635a27-ff52-4369-b34d-11b5d31ce291,2024-08-01 00:00:00,850.58,Cancelled,Electronics
590,Susan Garcia,Susan,Garcia,ijensen@example.com,+1- 216-333-4812,"903 Michael Oval, North Blake, MT 59501",MT,US,2025-05-07,Gold,2,86c78ed5-a29e-486c-96d3-feaab2c97a03,2023-10-22 00:00:00,499.79,Completed,Toys
590,Susan Garcia,Susan,Garcia,ijensen@example.com,+1- 216-333-4812,"903 Michael Oval, North Blake, MT 59501",MT,US,2025-05-07,Gold,2,3d8f1cff-2c7a-46e8-9e40-ebf951b8012e,2023-07-23 00:00:00,504.83,Cancelled,Electronics
591,Stephanie Vasquez,Stephanie,Vasquez,williamsjohn@example.org,+1- 128-424-4299,"908 Christy Groves Suite 462, Ibarrachester, ND 07262",ND,US,2024-07-25,Gold,2,,,,,
592,Joshua Blankenship,Joshua,Blankenship,joshua_blankenship@email.com,+1- 522-180-1676,"18212 David Run Suite 210, Lindsaychester, OR 78657",OR,US,2024-02-21,Gold,2,13ca3e3e-63fd-4263-893e-cd00baac91cc,2024-06-03 00:00:00,35.46,Pending,Home & Garden
593,Sarah Young,Sarah,Young,albertholloway@example.org,+1- 264-320-2803,"7458 Odonnell Roads, Johnsonside, NV 94543",NV,US,2025-04-30,Bronze,0,62b56b30-c776-46ac-bb83-721e51473629,2023-12-23 00:00:00,853.09,Completed,Toys
593,Sarah Young,Sarah,Young,albertholloway@example.org,+1- 264-320-2803,"7458 Odonnell Roads, Johnsonside, NV 94543",NV,US,2025-04-30,Bronze,0,88bc989a-8ade-4131-961f-df012d1668e8,2023-02-25 00:00:00,999.36,Cancelled,Home & Garden
593,Sarah Young,Sarah,Young,albertholloway@example.org,+1- 264-320-2803,"7458 Odonnell Roads, Johnsonside, NV 94543",NV,US,2025-04-30,Bronze,0,9c592f25-ee42-40f8-9226-44871dc0cedb,2023-04-29 00:00:00,183.91,Pending,Toys
594,Sherry Martinez,Sherry,Martinez,meganwright@example.org,+1- 389-723-5557,"498 Amber Fork, Butlermouth, LA 89768",LA,US,2023-11-22,Gold,2,85fb77b3-6e41-41c2-900e-0e5b4c096e96,2024-02-29 00:00:00,14.01,Pending,Electronics
594,Sherry Martinez,Sherry,Martinez,meganwright@example.org,+1- 389-723-5557,"498 Amber Fork, Butlermouth, LA 89768",LA,US,2023-11-22,Gold,2,f38f0f95-d291-4506-80fc-24ebcb92425f,2023-06-24 00:00:00,647.16,Completed,Toys
594,Sherry Martinez,Sherry,Martinez,meganwright@example.org,+1- 389-723-5557,"498 Amber Fork, Butlermouth, LA 89768",LA,US,2023-11-22,Gold,2,e59072e2-522e-4ad7-8afb-e1e572913991,2024-09-15 00:00:00,889.9,Completed,Clothing
595,Ian Roberts,Ian,Roberts,yjohnson@example.net,+1- 428-476-7088,"4486 Stephanie Creek, Youngview, NM 44792",NM,US,2023-12-08,Silver,1,,,,,
596,Carol Shaffer,Carol,Shaffer,burnsscott@example.org,+1- 772-782-9223,"81324 John Walk, Alanchester, PA 20064",PA,US,2023-10-23,Bronze,0,6e7947b4-8d45-4797-acd1-56f984cae060,2024-02-22 00:00:00,390.53,Pending,Toys
597,Autumn Jordan,Autumn,Jordan,hjohnson@example.com,+1- 131-995-2389,"63828 Parsons Estate, Martinburgh, DC 64106",DC,US,2024-05-04,Gold,2,,,,,
598,Melissa Adams,Melissa,Adams,aimee17@example.net,+1- 786-827-2392,"662 Kimberly Row Suite 993, Rebeccaborough, MT 26645",MT,US,2023-10-18,Gold,2,47cef814-7565-4d8d-8800-41bf6a1d5f7d,2024-03-14 00:00:00,302.99,Cancelled,Home & Garden
599,Jeremy Sparks,Jeremy,Sparks,qwillis@example.com,+1- 602-942-4637,"5929 Mary Drives Apt. 763, Derrickmouth, AS 94889",AS,US,2024-07-11,Bronze,0,,,,,
600,Jeffrey Dean,Jeffrey,Dean,brentsullivan@example.net,+1- 422-804-7399,"2193 Charles Locks Apt. 483, Lake Kristen, WI 28974",WI,US,2023-06-25,Bronze,0,10803355-ed80-4427-a7db-d5bbe5a3c4df,2024-09-21 00:00:00,801.73,Cancelled,Books
601,Clinton Avila,Clinton,Avila,mistyrobinson@example.net,+1- 627-145-5266,"2342 Oneal Mission Apt. 835, Pricemouth, WI 32491",WI,US,2024-07-11,Silver,1,29eb89bc-db39-4c5e-8f96-7bb9b3c9cdfc,2024-02-29 00:00:00,494.07,Completed,Toys
601,Clinton Avila,Clinton,Avila,mistyrobinson@example.net,+1- 627-145-5266,"2342 Oneal Mission Apt. 835, Pricemouth, WI 32491",WI,US,2024-07-11,Silver,1,daaba9c3-bdd5-45ac-a7e1-2701dfffc0e9,2024-05-03 00:00:00,546.09,Pending,Electronics
602,Joseph Crawford,Joseph,Crawford,eweber@example.org,+1- 841-539-4661,"67944 Mary Courts Suite 302, North Ariana, FL 37064",FL,US,2025-03-14,Gold,2,4cbe55fb-625b-4dfd-9b6d-ea69946b9032,2024-02-08 00:00:00,21.78,Pending,Toys
603,Kelly Montgomery,Kelly,Montgomery,jmartinez@example.org,+1- 544-631-9250,"493 Peters Radial Suite 594, Joshuabury, PW 95924",PW,US,2025-01-19,Bronze,0,d113d2a4-4dad-4683-ac61-8ffd0c7ca1fe,2023-05-18 00:00:00,570.16,Pending,Clothing
604,Amber Hall,Amber,Hall,april16@example.org,+1- 668-932-2175,"41801 Nguyen Springs Suite 786, Ashleyshire, DE 94081",DE,US,2025-04-02,Bronze,0,50042f36-c64d-4978-9c64-178130918d87,2023-10-24 00:00:00,91.98,Pending,Home & Garden
604,Amber Hall,Amber,Hall,april16@example.org,+1- 668-932-2175,"41801 Nguyen Springs Suite 786, Ashleyshire, DE 94081",DE,US,2025-04-02,Bronze,0,c3f34271-e04c-4f97-bb69-47e73134dc0a,2023-11-30 00:00:00,345.86,Pending,Electronics
605,Kelly Crawford,Kelly,Crawford,umiller@example.com,+1- 236-421-6391,"0906 Sandra Stravenue, East Charlotte, KS 82095",KS,US,2023-12-15,Silver,1,ea2d0409-269a-43c8-932e-e5f2cc049a24,2024-06-06 00:00:00,553.93,Pending,Home & Garden
605,Kelly Crawford,Kelly,Crawford,umiller@example.com,+1- 236-421-6391,"0906 Sandra Stravenue, East Charlotte, KS 82095",KS,US,2023-12-15,Silver,1,41e6ba2f-52da-4063-a73f-ffc6af27a8fb,2023-12-20 00:00:00,252.51,Completed,Clothing
606,Charles Wolf,Charles,Wolf,lopezbrian@example.com,+1- 303-510-2144,"28127 Lee Turnpike Apt. 136, Kellyview, CA 74168",CA,US,2024-11-25,Gold,2,3dce16c3-7221-4d0d-bca3-0e239d3832df,2023-04-19 00:00:00,779.24,Pending,Books
606,Charles Wolf,Charles,Wolf,lopezbrian@example.com,+1- 303-510-2144,"28127 Lee Turnpike Apt. 136, Kellyview, CA 74168",CA,US,2024-11-25,Gold,2,754fceb8-214e-41c0-9bdd-0738e52ec1eb,2024-12-02 00:00:00,440.19,Completed,Toys
606,Charles Wolf,Charles,Wolf,lopezbrian@example.com,+1- 303-510-2144,"28127 Lee Turnpike Apt. 136, Kellyview, CA 74168",CA,US,2024-11-25,Gold,2,befb0f9d-2885-4802-857f-232cbbbebe89,2024-09-04 00:00:00,167.41,Pending,Books
606,Charles Wolf,Charles,Wolf,lopezbrian@example.com,+1- 303-510-2144,"28127 Lee Turnpike Apt. 136, Kellyview, CA 74168",CA,US,2024-11-25,Gold,2,5d2c32db-bd75-4c4f-8f8a-42f456750417,2023-11-03 00:00:00,395.59,Completed,Toys
607,Bryan Miller,Bryan,Miller,tamara10@example.org,+1- 927-357-5650,"15831 Lewis Cliff Suite 525, Phillipsfort, MP 33526",MP,US,2024-10-30,Gold,2,a78abc76-6de8-4fda-9e78-3ff64ab9216f,2023-07-05 00:00:00,187.94,Completed,Electronics
607,Bryan Miller,Bryan,Miller,tamara10@example.org,+1- 927-357-5650,"15831 Lewis Cliff Suite 525, Phillipsfort, MP 33526",MP,US,2024-10-30,Gold,2,5e67c14b-6b20-4589-becf-bc0f94b982cd,2024-05-07 00:00:00,608.02,Cancelled,Clothing
608,Valerie Maldonado,Valerie,Maldonado,jessicaware@example.net,+1- 304-752-4673,"2008 Michael Courts Suite 513, Conradfurt, GA 60753",GA,US,2024-05-07,Gold,2,,,,,
609,Roberto Martinez,Roberto,Martinez,harveycaitlin@example.net,+1- 516-185-8492,"USS Wheeler, FPO AA 80983",AA,US,2024-02-20,Gold,2,a82e63f0-4850-416a-8893-ff48b4752d5f,2023-10-12 00:00:00,999.99,Cancelled,Books
609,Roberto Martinez,Roberto,Martinez,harveycaitlin@example.net,+1- 516-185-8492,"USS Wheeler, FPO AA 80983",AA,US,2024-02-20,Gold,2,69d27cb3-4d6e-43bb-b8cf-b63eb73a94bc,2023-04-11 00:00:00,704.88,Pending,Clothing
610,Maria Donaldson,Maria,Donaldson,ddavis@example.net,+1- 994-473-4388,"93478 Ingram Land Suite 110, Watsonhaven, AL 43330",AL,US,2024-01-07,Bronze,0,75609f02-87c9-49ef-b9e8-ce1abea04d8e,2023-08-21 00:00:00,649.13,Pending,Books
611,Mary Vega,Mary,Vega,dawn11@example.net,+1- 469-136-3713,"62016 Julie Road, East Kayleeport, PA 50589",PA,US,2023-12-21,Bronze,0,,,,,
